accuracy_after_ft,accuracy_before_ft,accuracy_drop,accuracy_recovery,achieved_sparsity_global,error,method,pruning_method,run_dir,seed,target_sparsity
0.01,0.01,0.7148,0.0,0.7769886363636364,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.8
0.01,0.01,0.7148,0.0,0.8752367424242424,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.9
0.4872,0.4872,0.23759999999999998,0.0,0.09990530303030302,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.1
0.1114,0.1114,0.6134,0.0,0.2999526515151515,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.3
0.0106,0.0106,0.7142,0.0,0.5,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.5
0.0104,0.0104,0.7144,0.0,0.6998106060606061,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.7
0.01,0.01,0.7148,0.0,0.7999526515151515,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.8
0.01,0.01,0.7148,0.0,0.8963068181818182,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.9
0.7093,0.7093,0.015499999999999958,0.0,0.09990530303030302,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.1
0.0313,0.0313,0.6935,0.0,0.29545454545454547,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.3
0.01,0.01,0.7148,0.0,0.4817708333333333,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.5
0.01,0.01,0.7148,0.0,0.6808712121212122,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.7
0.01,0.01,0.7148,0.0,0.7769886363636364,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.8
0.01,0.01,0.7148,0.0,0.8752367424242424,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.9
0.7219,0.7219,0.0029000000000000137,0.0,0.09990530303030302,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.1
0.154,0.154,0.5708,0.0,0.29545454545454547,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.3
0.0173,0.0173,0.7075,0.0,0.4817708333333333,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.5
0.01,0.01,0.7148,0.0,0.6808712121212122,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.7
0.01,0.01,0.7148,0.0,0.7769886363636364,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.8
0.01,0.01,0.7148,0.0,0.8752367424242424,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.9
0.7176,0.7176,0.00539999999999996,0.0,0.09990530303030302,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.1
0.0957,0.0957,0.6273,0.0,0.2999526515151515,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.3
0.0161,0.0161,0.7069,0.0,0.4815340909090909,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.5
0.01,0.01,0.713,0.0,0.6782670454545454,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.7
0.01,0.01,0.713,0.0,0.7767518939393939,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.8
0.01,0.01,0.713,0.0,0.8728693181818182,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.9
0.7051,0.7051,0.017900000000000027,0.0,0.09990530303030302,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.1
0.075,0.075,0.648,0.0,0.29521780303030304,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.3
0.0155,0.0155,0.7075,0.0,0.4822443181818182,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.5
0.01,0.01,0.713,0.0,0.681344696969697,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.7
0.01,0.01,0.713,0.0,0.7776988636363636,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.8
0.01,0.01,0.713,0.0,0.8754734848484849,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.9
0.5086,0.5086,0.21439999999999992,0.0,0.09990530303030302,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.1
0.1168,0.1168,0.6062,0.0,0.2999526515151515,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.3
0.0179,0.0179,0.7051,0.0,0.5,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.5
0.01,0.01,0.713,0.0,0.6998106060606061,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.7
0.01,0.01,0.713,0.0,0.7999526515151515,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.8
0.01,0.01,0.713,0.0,0.8960700757575758,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.9
0.6634,0.6634,0.059599999999999986,0.0,0.09990530303030302,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.1
0.0262,0.0262,0.6968,0.0,0.29521780303030304,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.3
0.01,0.01,0.713,0.0,0.4822443181818182,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.5
0.01,0.01,0.713,0.0,0.681344696969697,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.7
0.01,0.01,0.713,0.0,0.7776988636363636,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.8
0.01,0.01,0.713,0.0,0.8754734848484849,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.9
0.7154,0.7154,0.00759999999999994,0.0,0.09990530303030302,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.1
0.1058,0.1058,0.6172,0.0,0.29521780303030304,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.3
0.0132,0.0132,0.7098,0.0,0.4822443181818182,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.5
0.01,0.01,0.713,0.0,0.681344696969697,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.7
0.01,0.01,0.713,0.0,0.7776988636363636,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.8
0.01,0.01,0.713,0.0,0.8754734848484849,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092645_13469056,42,0.9
0.7182,0.7182,0.0030000000000000027,0.0,0.09990530303030302,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.1
0.1073,0.1073,0.6138999999999999,0.0,0.2999526515151515,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.3
0.0101,0.0101,0.7111,0.0,0.4815340909090909,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.5
0.01,0.01,0.7111999999999999,0.0,0.678030303030303,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.7
0.01,0.01,0.7111999999999999,0.0,0.7760416666666666,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.8
0.01,0.01,0.7111999999999999,0.0,0.8697916666666666,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.9
0.7167,0.7167,0.0044999999999999485,0.0,0.09990530303030302,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.1
0.0344,0.0344,0.6868,0.0,0.29711174242424243,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.3
0.01,0.01,0.7111999999999999,0.0,0.4822443181818182,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.5
0.01,0.01,0.7111999999999999,0.0,0.6785037878787878,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.7
0.01,0.01,0.7111999999999999,0.0,0.7769886363636364,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.8
0.01,0.01,0.7111999999999999,0.0,0.8752367424242424,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.9
0.5492,0.5492,0.17199999999999993,0.0,0.09990530303030302,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.1
0.1241,0.1241,0.5971,0.0,0.2999526515151515,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.3
0.0123,0.0123,0.7089,0.0,0.5,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.5
0.01,0.01,0.7111999999999999,0.0,0.6998106060606061,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.7
0.01,0.01,0.7111999999999999,0.0,0.7999526515151515,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.8
0.01,0.01,0.7111999999999999,0.0,0.8951231060606061,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.9
0.4866,0.4866,0.23459999999999998,0.0,0.09990530303030302,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.1
0.0181,0.0181,0.7031,0.0,0.29711174242424243,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.3
0.0094,0.0094,0.7118,0.0,0.4822443181818182,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.5
0.01,0.01,0.7111999999999999,0.0,0.6785037878787878,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.7
0.01,0.01,0.7111999999999999,0.0,0.7769886363636364,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.8
0.01,0.01,0.7111999999999999,0.0,0.8752367424242424,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.9
0.7183,0.7183,0.0028999999999999027,0.0,0.09990530303030302,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.1
0.1047,0.1047,0.6164999999999999,0.0,0.29711174242424243,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.3
0.0123,0.0123,0.7089,0.0,0.4822443181818182,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.5
0.01,0.01,0.7111999999999999,0.0,0.6785037878787878,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.7
0.01,0.01,0.7111999999999999,0.0,0.7769886363636364,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.8
0.01,0.01,0.7111999999999999,0.0,0.8752367424242424,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092648_13469058,456,0.9
0.7215,0.7215,0.0040000000000000036,0.0,0.09990530303030302,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.1
0.105,0.105,0.6205,0.0,0.2999526515151515,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.3
0.0134,0.0134,0.7121000000000001,0.0,0.4815340909090909,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.5
0.01,0.01,0.7155,0.0,0.6770833333333334,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.7
0.01,0.01,0.7155,0.0,0.7760416666666666,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.8
0.01,0.01,0.7155,0.0,0.8709753787878788,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.9
0.7221,0.7221,0.0034000000000000696,0.0,0.09990530303030302,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.1
0.0294,0.0294,0.6961,0.0,0.29640151515151514,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.3
0.0105,0.0105,0.7150000000000001,0.0,0.4817708333333333,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.5
0.01,0.01,0.7155,0.0,0.678030303030303,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.7
0.01,0.01,0.7155,0.0,0.7760416666666666,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.8
0.01,0.01,0.7155,0.0,0.8752367424242424,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.9
0.4489,0.4489,0.2766,0.0,0.09990530303030302,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.1
0.0458,0.0458,0.6797000000000001,0.0,0.2999526515151515,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.3
0.0103,0.0103,0.7152000000000001,0.0,0.5,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.5
0.01,0.01,0.7155,0.0,0.6988636363636364,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.7
0.01,0.01,0.7155,0.0,0.7961647727272727,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.8
0.01,0.01,0.7155,0.0,0.8937026515151515,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.9
0.6927,0.6927,0.03280000000000005,0.0,0.09990530303030302,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.1
0.0115,0.0115,0.7140000000000001,0.0,0.29640151515151514,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.3
0.01,0.01,0.7155,0.0,0.4817708333333333,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.5
0.01,0.01,0.7155,0.0,0.678030303030303,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.7
0.01,0.01,0.7155,0.0,0.7760416666666666,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.8
0.01,0.01,0.7155,0.0,0.8752367424242424,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.9
0.7195,0.7195,0.006000000000000005,0.0,0.09990530303030302,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.1
0.1,0.1,0.6255000000000001,0.0,0.29640151515151514,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.3
0.0118,0.0118,0.7137,0.0,0.4817708333333333,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.5
0.01,0.01,0.7155,0.0,0.678030303030303,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.7
0.01,0.01,0.7155,0.0,0.7760416666666666,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.8
0.01,0.01,0.7155,0.0,0.8752367424242424,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092657_13469059,789,0.9
