accuracy_auc,method,n_points,pruning_method,run_dir,seed
0.14551966516077597,bp_tard,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,1011
0.20176930640446453,bp_tard,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,1011
0.09028220834440606,bp_tard,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/lr_resnet18_cifar100_bp_tard_20260514_001500_12797085,1011
0.02236879073135409,bp_antidecouple,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p35_lam0p3_e100_20260517_182358_13534867,42
0.031377829181494656,bp_antidecouple,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p35_lam0p3_e100_20260517_182358_13534867,42
0.03477987421383647,bp_antidecouple,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p35_lam0p3_e100_20260517_182358_13534867,42
0.11664558718861211,bp_antidecouple,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p35_lam0p3_e100_20260517_182358_13534867,42
0.14513548042704627,bp_antidecouple,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p35_lam0p3_e100_20260517_182358_13534867,42
0.029191721132897606,bp_antidecouple,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p35_lam0p3_e100_20260517_182419_13534869,123
0.041632348754448406,bp_antidecouple,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p35_lam0p3_e100_20260517_182419_13534869,123
0.04346461107217938,bp_antidecouple,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p35_lam0p3_e100_20260517_182419_13534869,123
0.12689814152966403,bp_antidecouple,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p35_lam0p3_e100_20260517_182419_13534869,123
0.15090686204431733,bp_antidecouple,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p35_lam0p3_e100_20260517_182419_13534869,123
0.03868303183791607,bp_antidecouple,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p35_lam0p3_e100_20260517_182432_13534871,456
0.03532238805970149,bp_antidecouple,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p35_lam0p3_e100_20260517_182432_13534871,456
0.047353478566408994,bp_antidecouple,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p35_lam0p3_e100_20260517_182432_13534871,456
0.1240079885877318,bp_antidecouple,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p35_lam0p3_e100_20260517_182432_13534871,456
0.1379175106990014,bp_antidecouple,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p35_lam0p3_e100_20260517_182432_13534871,456
0.03502610114192496,bp_antidecouple,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p5_lam0p3_e100_20260517_182433_13534873,42
0.054768293333333336,bp_antidecouple,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p5_lam0p3_e100_20260517_182433_13534873,42
0.059983157894736835,bp_antidecouple,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p5_lam0p3_e100_20260517_182433_13534873,42
0.11140578666666669,bp_antidecouple,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p5_lam0p3_e100_20260517_182433_13534873,42
0.15628661333333335,bp_antidecouple,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w0p5_lam0p3_e100_20260517_182433_13534873,42
0.06078478674273296,bp_antidecouple,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w1_lam0p3_e100_20260517_182213_13534657,123
0.07452690463505593,bp_antidecouple,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w1_lam0p3_e100_20260517_182213_13534657,123
0.06247404299947562,bp_antidecouple,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w1_lam0p3_e100_20260517_182213_13534657,123
0.16261310602024504,bp_antidecouple,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w1_lam0p3_e100_20260517_182213_13534657,123
0.21743183271177408,bp_antidecouple,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w1_lam0p3_e100_20260517_182213_13534657,123
0.042911883468834684,bp_antidecouple,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w1_lam0p3_e100_20260517_182256_13534679,456
0.06897879914984059,bp_antidecouple,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w1_lam0p3_e100_20260517_182256_13534679,456
0.07632074258724744,bp_antidecouple,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w1_lam0p3_e100_20260517_182256_13534679,456
0.1259738841657811,bp_antidecouple,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w1_lam0p3_e100_20260517_182256_13534679,456
0.1932752258235919,bp_antidecouple,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w1_lam0p3_e100_20260517_182256_13534679,456
0.04953472599023331,bp_antidecouple,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w1_lam0p3_e100_20260517_182258_13534655,42
0.07028166002656042,bp_antidecouple,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w1_lam0p3_e100_20260517_182258_13534655,42
0.07042653329823635,bp_antidecouple,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w1_lam0p3_e100_20260517_182258_13534655,42
0.079557197875166,bp_antidecouple,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w1_lam0p3_e100_20260517_182258_13534655,42
0.18630116865869853,bp_antidecouple,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_antidecouple_w1_lam0p3_e100_20260517_182258_13534655,42
0.015541348158443364,bp,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,42
0.03601232827187275,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,42
0.03575078180525941,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,42
0.02104472140762463,bp,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,42
0.029124210526315787,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,42
0.06515189873417722,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,42
0.07837752489331436,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,42
0.1397612375533428,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,42
0.11945156472261735,bp,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004055_12988834,42
0.017227557411273485,bp,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,123
0.02730010893246188,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,123
0.03370382978723404,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,123
0.020252898019075566,bp,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,123
0.05418867924528302,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,123
0.0702648951048951,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,123
0.09118566359119942,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,123
0.14451245564229953,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,123
0.11938310858765082,bp,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_e100_20260515_004702_12988836,123
0.01803616133518776,bp,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_163735_13121603,456
0.0265649854862119,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_163735_13121603,456
0.024754406538734897,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_163735_13121603,456
0.019670579603815113,bp,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_163735_13121603,456
0.0502135785007072,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_163735_13121603,456
0.08272709219858156,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_163735_13121603,456
0.09770656960227274,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_163735_13121603,456
0.16968334517045455,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_163735_13121603,456
0.10582020596590909,bp,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_163735_13121603,456
0.02788726513569937,bp,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165525_13121604,789
0.03345800144822593,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165525_13121604,789
0.03395574875798439,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165525_13121604,789
0.022612619222303742,bp,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165525_13121604,789
0.0254608938547486,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165525_13121604,789
0.02393267882187938,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165525_13121604,789
0.09501448398576513,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165525_13121604,789
0.1606920284697509,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165525_13121604,789
0.14881014234875445,bp,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165525_13121604,789
0.019559748427672958,bp,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165620_13121605,1011
0.040114275362318846,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165620_13121605,1011
0.03377321048901489,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165620_13121605,1011
0.020273589743589743,bp,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165620_13121605,1011
0.04346478873239437,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165620_13121605,1011
0.06413705137227305,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165620_13121605,1011
0.09952914893617018,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165620_13121605,1011
0.1536658865248227,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165620_13121605,1011
0.11105996453900707,bp,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p35_lam0p3_e100_20260515_165620_13121605,1011
0.035888483585200616,bp,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002850_12988797,42
0.037261316648531,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002850_12988797,42
0.04669081469648562,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002850_12988797,42
0.026332472527472527,bp,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002850_12988797,42
0.05571911298838437,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002850_12988797,42
0.0654246430460074,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002850_12988797,42
0.1278866879659212,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002850_12988797,42
0.17835689563365284,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002850_12988797,42
0.15956746538871142,bp,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002850_12988797,42
0.02408450704225352,bp,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002928_12988811,123
0.02941150081566068,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002928_12988811,123
0.04017270544290288,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002928_12988811,123
0.03831348160351455,bp,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002928_12988811,123
0.0409910290237467,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002928_12988811,123
0.0877217758985201,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002928_12988811,123
0.0935051494130203,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002928_12988811,123
0.19666195304162218,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002928_12988811,123
0.16758151013874065,bp,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_e100_20260515_002928_12988811,123
0.017428869202709744,bp,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121606,456
0.03539733405875952,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121606,456
0.04209659211927582,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121606,456
0.042677447744774465,bp,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121606,456
0.03165052631578947,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121606,456
0.08361790808240888,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121606,456
0.13532441427050051,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121606,456
0.17589033546325883,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121606,456
0.17161293929712462,bp,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121606,456
0.04699530516431924,bp,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121607,789
0.026549483414899402,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121607,789
0.04522106382978723,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121607,789
0.032696342134213414,bp,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121607,789
0.05138399681528661,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121607,789
0.07293497876857748,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121607,789
0.11033840425531917,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121607,789
0.1906842021276596,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121607,789
0.1607163563829787,bp,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_165902_13121607,789
0.03416317991631799,bp,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_171316_13121608,1011
0.02665215024496461,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_171316_13121608,1011
0.04503514376996805,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_171316_13121608,1011
0.03500470038482682,bp,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_171316_13121608,1011
0.03638603913273399,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_171316_13121608,1011
0.06188987274655355,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_171316_13121608,1011
0.09826214057507988,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_171316_13121608,1011
0.17428138977635782,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_171316_13121608,1011
0.1849449946751864,bp,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_baseline_w0p5_lam0p3_e100_20260515_171316_13121608,1011
0.027349927588703842,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_162949_13307931,42
0.028344871794871798,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_162949_13307931,42
0.01580238262088297,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_162949_13307931,42
0.043216725228390734,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_162949_13307931,42
0.07887612580414582,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_162949_13307931,42
0.14989403145103644,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_162949_13307931,42
0.022915577342047935,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_162949_13307933,123
0.02771163120567376,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_162949_13307933,123
0.01780252100840336,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_162949_13307933,123
0.03295597484276729,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_162949_13307933,123
0.10579302987197724,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_162949_13307933,123
0.13120192034139402,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_162949_13307933,123
0.038725054229934934,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_163058_13307934,456
0.035021723646723645,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_163058_13307934,456
0.0120251572327044,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_163058_13307934,456
0.02040210378681627,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_163058_13307934,456
0.08867772630078401,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_163058_13307934,456
0.16547277263007837,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_163058_13307934,456
0.028391751085383495,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_170327_13307941,42
0.038450746268656716,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_170327_13307941,42
0.032502264808362366,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_170327_13307941,42
0.06722950245269797,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_170327_13307941,42
0.0798669521770164,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_170327_13307941,42
0.15516438258386867,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_170327_13307941,42
0.037873224637681155,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_170832_13307942,123
0.04027496453900709,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_170832_13307942,123
0.025729386892177592,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_170832_13307942,123
0.06748457484188335,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_170832_13307942,123
0.05303733144073811,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_170832_13307942,123
0.13153101490418734,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_170832_13307942,123
0.03343264642082429,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_171010_13307943,456
0.03781264204545455,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_171010_13307943,456
0.03837587657784011,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_171010_13307943,456
0.06543319238900634,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_171010_13307943,456
0.09559593147751605,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_171010_13307943,456
